Continent,Country,City,Airport Name,IATA,ICAO,Latitude,Longitude,Timezone
North America,Canada,Hudson's Hope,Hudsons Hope Airport,YNH,CYNH,56.0356,-121.976,America/Dawson_Creek
North America,Canada,Igloolik,Igloolik Airport,YGT,CYGT,69.3647,-81.8161,America/Toronto
North America,Canada,Ignace,Ignace Municipal Airport,ZUC,CZUC,49.4297,-91.7178,America/Winnipeg
North America,Canada,Iles-de-la-Madeleine,Iles-de-la-Madeleine Airport,YGR,CYGR,47.4247,-61.7781,America/Toronto
North America,Canada,Ilford,Ilford Airport,ILF,CZBD,56.0614,-95.6139,America/Winnipeg
North America,Canada,Inukjuak,Inukjuak Airport,YPH,CYPH,58.4719,-78.0769,America/Toronto
North America,Canada,Inuvik,Inuvik (Mike Zubko) Airport,YEV,CYEV,68.3042,-133.483,America/Inuvik
North America,Canada,Iqaluit,Iqaluit Airport,YFB,CYFB,63.7564,-68.5558,America/Toronto
North America,Canada,Island Lake,Island Lake Airport,YIV,CYIV,53.8572,-94.6536,America/Winnipeg
North America,Canada,Ivujivik,Ivujivik Airport,YIK,CYIK,62.4173,-77.9253,America/Toronto
North America,Canada,Jasper,Jasper Airport,YJA,CYJA,52.9967,-118.059,America/Edmonton
North America,Canada,Jenpeg,Jenpeg Airport,ZJG,CZJG,54.5189,-98.0461,America/Winnipeg
North America,Canada,Kamloops,Kamloops Airport,YKA,CYKA,50.7022,-120.444,America/Vancouver
North America,Canada,Kangiqsualujjuaq,Kangiqsualujjuaq (Georges River) Airport,XGR,CYLU,58.7114,-65.9928,America/Iqaluit
North America,Canada,Kangiqsujuaq,Kangiqsujuaq (Wakeham Bay) Airport,YWB,CYKG,61.5886,-71.9294,America/Toronto
North America,Canada,Kangirsuk,Kangirsuk Airport,YKG,CYAS,60.0272,-69.9992,America/Toronto
North America,Canada,Kapuskasing,Kapuskasing Airport,YYU,CYYU,49.4139,-82.4675,America/Toronto
North America,Canada,Kasabonika,Kasabonika Airport,XKS,CYAQ,53.5247,-88.6428,America/Toronto
North America,Canada,Kasba Lake,Kasba Lake Airport,YDU,CJL8,60.2919,-102.502,America/Yellowknife
North America,Canada,Kashechewan,Kashechewan Airport,ZKE,CZKE,52.2825,-81.6778,America/Toronto
North America,Canada,Kattiniq,Donaldson Airport,YAU,CTP9,61.6622,-73.3214,America/Toronto
North America,Canada,Kelowna,Kelowna Airport,YLW,CYLW,49.9561,-119.378,America/Vancouver
North America,Canada,Kelsey,Kelsey Airport,KES,CZEE,56.0375,-96.5097,America/Winnipeg
North America,Canada,Kenora,Kenora Airport,YQK,CYQK,49.7883,-94.3631,America/Winnipeg
North America,Canada,Key Lake,Key Lake Airport,YKJ,CYKJ,57.2561,-105.618,America/Regina
North America,Canada,Kimmirut,Kimmirut Airport,YLC,CYLC,62.85,-69.8833,America/Toronto
North America,Canada,Kincardine,Kincardine Airport,YKD,CNS7,44.2014,-81.6067,America/Toronto
North America,Canada,Kindersley,Kindersley Airport,YKY,CYKY,51.5175,-109.181,America/Regina
North America,Canada,Kingfisher Lake,Kingfisher Lake Airport,KIF,CNM5,53.0125,-89.8553,America/Toronto
North America,Canada,Kingston,Kingston Airport,YGK,CYGK,44.2253,-76.5969,America/Toronto
North America,Canada,Kirkland Lake,Kirkland Lake Airport,YKX,CYKX,48.2103,-79.9814,America/Toronto
North America,Canada,Knee Lake,Knee Lake Airport,YKE,CJT3,54.9153,-94.7981,America/Winnipeg
North America,Canada,Kugaaruk,Kugaaruk Airport,YBB,CYBB,68.5344,-89.8081,America/Edmonton
North America,Canada,Kugluktuk,Kugluktuk Airport,YCO,CYCO,67.8167,-115.144,America/Edmonton
North America,Canada,Kuujjuaq,Kuujjuaq Airport,YVP,CYVP,58.0961,-68.4269,America/Toronto
North America,Canada,Kuujjuarapik,Kuujjuarapik Airport,YGW,CYGW,55.2819,-77.7653,America/Toronto
North America,Canada,La Grande-3,La Grande-3 Airport,YAR,CYAD,53.5717,-76.1964,America/Toronto
North America,Canada,La Grande-4,La Grande-4 Airport,YAH,CYAH,53.7547,-73.6753,America/Toronto
North America,Canada,La Ronge,La Ronge (Barber Field) Airport,YVC,CYVC,55.1514,-105.262,America/Regina
North America,Canada,La Tabatiere,La Tabatiere Airport,ZLT,CTU5,50.8308,-58.9756,America/Blanc-Sablon
North America,Canada,La Tuque,La Tuque Airport,YLQ,CYLQ,47.4097,-72.7889,America/Toronto
North America,Canada,Lac Brochet,Lac Brochet Airport,XLB,CZWH,58.6175,-101.469,America/Winnipeg
North America,Canada,Lac La Biche,Lac La Biche Airport,YLB,CYLB,54.7703,-112.032,America/Edmonton
North America,Canada,Ladner,Boundary Bay Airport,YDT,CZBB,49.0742,-123.012,America/Vancouver
North America,Canada,Langley,Langley Airport,YLY,CYNJ,49.1008,-122.631,America/Vancouver
North America,Canada,Lansdowne House,Lansdowne House Airport,YLH,CYLH,52.1956,-87.9342,America/Toronto
North America,Canada,Leaf Rapids,Leaf Rapids Airport,YLR,CYLR,56.5133,-99.9853,America/Winnipeg
North America,Canada,Lebel-sur-Quevillon,Lebel-sur-Quevillon Airport,YLS,CSH4,49.0303,-77.0172,America/Toronto
North America,Canada,Lethbridge,Lethbridge Airport,YQL,CYQL,49.6303,-112.8,America/Edmonton
North America,Canada,Little Grand Rapids,Little Grand Rapids Airport,ZGR,CZGR,52.0456,-95.4658,America/Winnipeg
North America,Canada,Lloydminster,Lloydminster Airport,YLL,CYLL,53.3092,-110.073,America/Edmonton
North America,Canada,London,London Airport,YXU,CYXU,43.0356,-81.1539,America/Toronto
North America,Canada,Longueuil,Montréal / St-Hubert Airport,YHU,CYHU,45.5175,-73.4169,America/Toronto
North America,Canada,Lourdes-De-Blanc-Sablon,Lourdes de Blanc Sablon Airport,YBX,CYBX,51.4436,-57.1853,America/Blanc-Sablon
North America,Canada,Lutselk'e,Lutselk'e Airport,YSG,CYLK,62.4183,-110.682,America/Yellowknife
North America,Canada,Lynn Lake,Lynn Lake Airport,YYL,CYYL,56.8639,-101.076,America/Winnipeg
North America,Canada,Macmillan Pass,Macmillan Pass Airport,XMP,CFC4,63.1811,-130.202,America/Whitehorse
North America,Canada,Makkovik,Makkovik Airport,YMN,CYFT,55.0769,-59.1864,America/Halifax
North America,Canada,Manitouwadge,Manitouwadge Airport,YMG,CYMG,49.0839,-85.8606,America/Toronto
North America,Canada,Manitowaning,Manitoulin East Municipal Airport,YEM,CYEM,45.8428,-81.8581,America/Toronto
North America,Canada,Maniwaki,Maniwaki Airport,YMW,CYMW,46.2728,-75.9906,America/Toronto
North America,Canada,Marathon,Marathon Airport,YSP,CYSP,48.7553,-86.3444,America/Toronto
North America,Canada,Mary's Harbour,Mary's Harbour Airport,YMH,CYMH,52.3028,-55.8472,America/St_Johns
North America,Canada,Masset,Masset Airport,ZMT,CZMT,54.0275,-132.125,America/Vancouver
North America,Canada,Matagami,Matagami Airport,YNM,CYNM,49.7617,-77.8028,America/Toronto
North America,Canada,Matane,Matane Airport,YME,CYME,48.8569,-67.4533,America/Toronto
North America,Canada,Mayo,Mayo Airport,YMA,CYMA,63.6164,-135.868,America/Vancouver
North America,Canada,McWatters,Rouyn-Noranda Airport,YUY,CYUY,48.2061,-78.8356,America/Toronto
North America,Canada,Meadow Lake,Meadow Lake Airport,YLJ,CYLJ,54.1253,-108.523,America/Regina
North America,Canada,Medicine Hat,Medicine Hat Airport,YXH,CYXH,50.0189,-110.721,America/Edmonton
North America,Canada,Merritt,Merritt Airport,YMB,CAD5,50.1228,-120.747,America/Vancouver
North America,Canada,Mirabel,Montréal (Mirabel) Airport,YMX,CYMX,45.6795,-74.0387,America/Toronto
North America,Canada,Miramichi,Miramichi Airport,YCH,CYCH,47.0078,-65.4492,America/Halifax
North America,Canada,Mississauga,Toronto Pearson International Airport,YYZ,CYYZ,43.6772,-79.6306,America/Toronto
North America,Canada,Moncton,Moncton / Greater Moncton International Airport,YQM,CYQM,46.1122,-64.6786,America/Halifax
North America,Canada,Mont Jolie,Mont-Joli Airport,YYY,CYYY,48.6086,-68.2081,America/Toronto
North America,Canada,Moose Jaw,Moose Jaw Air Vice Marshal C. M. McEwen Airport,YMJ,CYMJ,50.3303,-105.559,America/Regina
North America,Canada,Moose Lake,Moose Lake (Lodge) Airport,YAD,CAS2,53.0733,-125.409,America/Vancouver
North America,Canada,Moosonee,Moosonee Airport,YMO,CYMO,51.2911,-80.6078,America/Toronto
North America,Canada,Muskoka,Muskoka Airport,YQA,CYQA,44.9747,-79.3033,America/Toronto
North America,Canada,Muskrat Dam,Muskrat Dam Airport,MSA,CZMD,53.4414,-91.7628,America/Winnipeg
North America,Canada,Nain,Nain Airport,YDP,CYDP,56.5492,-61.6803,America/Halifax
North America,Canada,Nakina,Nakina Airport,YQN,CYQN,50.1828,-86.6964,America/Toronto
North America,Canada,Nanaimo,Nanaimo Airport,YCD,CYCD,49.0523,-123.87,America/Vancouver
North America,Canada,Natashquan,Natashquan Airport,YNA,CYNA,50.19,-61.7892,America/Toronto
North America,Canada,Natuashish,Natuashish Airport,YNP,CNH2,55.9139,-61.1844,America/Goose_Bay
North America,Canada,Nejanilini Lake,Nejanilini Lake Airport,YNN,CYNN,59.4875,-97.7803,America/Winnipeg
North America,Canada,Nemiscau,Nemiscau Airport,YNS,CYHH,51.6911,-76.1356,America/Toronto
North America,Canada,Niagara-on-the-lake,St. Catharines Niagara District Airport,YCM,CYSN,43.1917,-79.1717,America/Toronto
North America,Canada,Norman Wells,Norman Wells Airport,YVQ,CYVQ,65.2816,-126.798,America/Edmonton
North America,Canada,North Battleford,North Battleford Airport,YQW,CYQW,52.7692,-108.244,America/Regina
North America,Canada,North Bay,North Bay Airport,YYB,CYYB,46.3636,-79.4228,America/Toronto
North America,Canada,North Spirit Lake,North Spirit Lake Airport,YNO,CKQ3,52.49,-92.9711,America/Winnipeg
North America,Canada,Norway House,Norway House Airport,YNE,CYNE,53.9583,-97.8442,America/Winnipeg
North America,Canada,Obre Lake,North of Sixty Airport,YDW,CKV4,60.3164,-103.129,America/Yellowknife
North America,Canada,Ogoki Post,Ogoki Post Airport,YOG,CNT3,51.6586,-85.9017,America/Toronto
North America,Canada,Old Crow,Old Crow Airport,YOC,CYOC,67.5706,-139.839,America/Vancouver
North America,Canada,Oshawa,Oshawa Airport,YOO,CYOO,43.9228,-78.895,America/Toronto
North America,Canada,Ottawa,Ottawa / Macdonald-Cartier International Airport,YOW,CYOW,45.3225,-75.6692,America/Toronto
North America,Canada,Ottawa,Ottawa / Rockcliffe Airport,YRO,CYRO,45.4603,-75.6461,America/Toronto
North America,Canada,Owen Sound,Owen Sound / Billy Bishop Regional Airport,YOS,CYOS,44.5903,-80.8375,America/Toronto
North America,Canada,Oxford House,Oxford House Airport,YOH,CYOH,54.9333,-95.2789,America/Winnipeg
North America,Canada,Pangnirtung,Pangnirtung Airport,YXP,CYXP,66.145,-65.7136,America/Toronto
North America,Canada,Parry Sound,Parry Sound Area Municipal Airport,YPD,CNK4,45.2575,-79.8297,America/Toronto
North America,Canada,Paulatuk,Paulatuk (Nora Aliqatchialuk Ruben) Airport,YPC,CYPC,69.36084,-124.07547,America/Edmonton
North America,Canada,Peace River,Peace River Airport,YPE,CYPE,56.2269,-117.447,America/Edmonton
North America,Canada,Peawanuck,Peawanuck Airport,YPO,CYPO,54.9881,-85.4433,America/Toronto
North America,Canada,Pembroke,Pembroke Airport,YTA,CYTA,45.8644,-77.2517,America/Toronto
North America,Canada,Penticton,Penticton Airport,YYF,CYYF,49.4631,-119.602,America/Vancouver
North America,Canada,Petawawa,Petawawa Airport,YWA,CYWA,45.9522,-77.3192,America/Toronto
North America,Canada,Peterborough,Peterborough Airport,YPQ,CYPQ,44.23,-78.3633,America/Toronto
North America,Canada,Pickle Lake,Pickle Lake Airport,YPL,CYPL,51.4464,-90.2142,America/Panama
North America,Canada,Pikangikum,Pikangikum Airport,YPM,CYPM,51.8197,-93.9733,America/Winnipeg
North America,Canada,Pikwitonei,Pikwitonei Airport,PIW,CZMN,55.5889,-97.1642,America/Winnipeg
North America,Canada,Pincher Creek,Pincher Creek Airport,WPC,CZPC,49.5206,-113.997,America/Edmonton
North America,Canada,Pinehouse Lake,Pinehouse Lake Airport,ZPO,CZPO,55.5281,-106.582,America/Regina
North America,Canada,Pitt Meadows,Pitt Meadows Airport,YPK,CYPK,49.2161,-122.71,America/Vancouver
North America,Canada,Points North Landing,Points North Landing Airport,YNL,CYNL,58.2767,-104.082,America/Regina
North America,Canada,Pond Inlet,Pond Inlet Airport,YIO,CYIO,72.6833,-77.9667,America/Toronto
North America,Canada,Poplar Hill,Poplar Hill Airport,YHP,CPV7,52.1133,-94.2556,America/Winnipeg
North America,Canada,Poplar River,Poplar River Airport,XPP,CZNG,53.0,-97.2667,America/Winnipeg
North America,Canada,Port Alberni,Port Alberni Airport,YPB,CBS8,49.3219,-124.931,America/Vancouver
North America,Canada,Port Hardy,Port Hardy Airport,YZT,CYZT,50.6806,-127.367,America/Vancouver
North America,Canada,Port Hawkesbury,Port Hawkesbury Airport,YPS,CYPD,45.6567,-61.3681,America/Halifax
North America,Canada,Port Hope Simpson,Port Hope Simpson Airport,YHA,CCP4,52.5281,-56.2861,America/St_Johns
North America,Canada,Port-Menier,Port Menier Airport,YPN,CYPN,49.8364,-64.2886,America/Toronto
North America,Canada,Portage,Southport Airport,YPG,CYPG,49.9031,-98.2739,America/Winnipeg
North America,Canada,Postville,Postville Airport,YSO,CCD4,54.9106,-59.7867,America/Halifax
North America,Canada,Powell River,Powell River Airport,YPW,CYPW,49.8342,-124.5,America/Vancouver
North America,Canada,Prince Albert,Prince Albert (Glass Field) Airport,YPA,CYPA,53.2142,-105.673,America/Regina
North America,Canada,Prince George,Prince George Airport,YXS,CYXS,53.8894,-122.679,America/Vancouver
North America,Canada,Prince Rupert,Prince Rupert Airport,YPR,CYPR,54.2861,-130.44501,America/Vancouver
North America,Canada,Pukatawagan,Pukatawagan Airport,XPK,CZFG,55.7492,-101.266,America/Winnipeg
North America,Canada,Puvirnituq,Puvirnituq Airport,YPX,CYPX,60.0506,-77.2869,America/Toronto
North America,Canada,Qikiqtarjuaq,Qikiqtarjuaq Airport,YVM,CYVM,67.5458,-64.0314,America/Toronto
North America,Canada,Qualicum Beach,Qualicum Beach Airport,XQU,CAT4,49.3372,-124.394,America/Vancouver
North America,Canada,Quaqtaq,Quaqtaq Airport,YQC,CYHA,61.0464,-69.6178,America/Toronto
North America,Canada,Quebec City,Québec City Jean Lesage International Airport,YQB,CYQB,46.7911,-71.3933,America/Toronto
North America,Canada,Quesnel,Quesnel Airport,YQZ,CYQZ,53.0261,-122.51,America/Vancouver
North America,Canada,Radisson,La Grande Riviere Airport,YGL,CYGL,53.6253,-77.7042,America/Toronto
North America,Canada,Rainbow Lake,Rainbow Lake Airport,YOP,CYOP,58.4914,-119.408,America/Edmonton
North America,Canada,Rankin Inlet,Rankin Inlet Airport,YRT,CYRT,62.8114,-92.1158,America/Winnipeg
North America,Canada,Red Deer,Red Deer Regional Airport,YQF,CYQF,52.1822,-113.894,America/Edmonton
North America,Canada,Red Lake,Red Lake Airport,YRL,CYRL,51.0669,-93.7931,America/Winnipeg
North America,Canada,Red Sucker Lake,Red Sucker Lake Airport,YRS,CYRS,54.1672,-93.5572,America/Winnipeg
North America,Canada,Regina,Regina International Airport,YQR,CYQR,50.4319,-104.666,America/Regina
North America,Canada,Repulse Bay,Repulse Bay Airport,YUT,CYUT,66.5214,-86.2247,America/Winnipeg
North America,Canada,Resolute Bay,Resolute Bay Airport,YRB,CYRB,74.7169,-94.9694,America/Winnipeg
North America,Canada,Revelstoke,Revelstoke Airport,YRV,CYRV,50.9667,-118.183,America/Vancouver
North America,Canada,Richmond,Vancouver International Airport,YVR,CYVR,49.1939,-123.184,America/Vancouver
North America,Canada,Rigolet,Rigolet Airport,YRG,CCZ2,54.1797,-58.4575,America/Halifax
North America,Canada,Rimouski,Rimouski Airport,YXK,CYXK,48.4781,-68.4969,America/Toronto
North America,Canada,Riviere Rouge,La Macaza / Mont-Tremblant International Inc Airport,YTM,CYFJ,46.4094,-74.78,America/Toronto
North America,Canada,Riviere-du-Loup,Riviere-du-Loup Airport,YRI,CYRI,47.7644,-69.5847,America/Toronto
North America,Canada,Roberval,Roberval Airport,YRJ,CYRJ,48.52,-72.2656,America/Toronto
North America,Canada,Rocky Mountain House,Rocky Mountain House Airport,YRM,CYRM,52.4297,-114.904,America/Edmonton
North America,Canada,Ross River,Ross River Airport,XRR,CYDM,61.9706,-132.423,America/Whitehorse
North America,Canada,Round Lake,Round Lake (Weagamow Lake) Airport,ZRJ,CZRJ,52.9436,-91.3128,America/Winnipeg
North America,Canada,Sable Island,Sable Island Landing Strip,YSA,CSB2,43.93035,-59.95977,America/Halifax
North America,Canada,Sachigo Lake,Sachigo Lake Airport,ZPB,CZPB,53.8911,-92.1964,America/Winnipeg
North America,Canada,Sachs Harbour,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,YSY,CYSY,71.9939,-125.243,America/Edmonton
North America,Canada,Saint Jean,St-Jean Airport,YJN,CYJN,45.2944,-73.2811,America/Toronto
North America,Canada,Saint John,Saint John Airport,YSJ,CYSJ,45.3161,-65.8903,America/Halifax
North America,Canada,Saint John,St. John's International Airport,YYT,CYYT,47.6186,-52.7519,America/St_Johns
North America,Canada,Salluit,Salluit Airport,YZG,CYZG,62.1794,-75.6672,America/Toronto
North America,Canada,Salmon Arm,Salmon Arm Airport,YSN,CZAM,50.6828,-119.229,America/Vancouver
North America,Canada,Sandspit,Sandspit Airport,YZP,CYZP,53.2543,-131.814,America/Vancouver
North America,Canada,Sandy Lake,Sandy Lake Airport,ZSJ,CZSJ,53.0642,-93.3444,America/Winnipeg
North America,Canada,Sanikiluaq,Sanikiluaq Airport,YSK,CYSK,56.5378,-79.2467,America/Iqaluit
North America,Canada,Sarnia,Chris Hadfield Airport,YZR,CYZR,42.9994,-82.3089,America/Toronto
North America,Canada,Saskatoon,Saskatoon John G. Diefenbaker International Airport,YXE,CYXE,52.1708,-106.7,America/Regina
North America,Canada,Sault Sainte Marie,Sault Ste Marie Airport,YAM,CYAM,46.485,-84.5094,America/Toronto
North America,Canada,Schefferville,Schefferville Airport,YKL,CYKL,54.8053,-66.8053,America/Toronto
North America,Canada,Sechelt-Gibsons,Sechelt-Gibsons Airport,YHS,CAP3,49.4606,-123.719,America/Vancouver
North America,Canada,Sept-Iles,Sept-Iles Airport,YZV,CYZV,50.2233,-66.2656,America/Toronto
North America,Canada,Shamattawa,Shamattawa Airport,ZTM,CZTM,55.8656,-92.0814,America/Winnipeg
North America,Canada,Sherbrooke,Sherbrooke Airport,YSC,CYSC,45.4386,-71.6914,America/Toronto
North America,Canada,Sioux Lookout,Sioux Lookout Airport,YXL,CYXL,50.1139,-91.9053,America/Winnipeg
North America,Canada,Slave Lake,Slave Lake Airport,YZH,CYZH,55.2931,-114.777,America/Edmonton
North America,Canada,Smithers,Smithers Airport,YYD,CYYD,54.8247,-127.183,America/Vancouver
North America,Canada,Smiths Falls,Smiths Falls-Montague (Russ Beach) Airport,YSH,CYSH,44.9458,-75.9406,America/Toronto
North America,Canada,Snap Lake,Snap Lake Airport,YNX,CSK6,63.5936,-110.906,America/Yellowknife
North America,Canada,South Indian Lake,South Indian Lake Airport,XSI,CZSN,56.7928,-98.9072,America/Winnipeg
North America,Canada,Squamish,Squamish Airport,YSE,CYSE,49.7817,-123.162,America/Vancouver
North America,Canada,St Leonard,St Leonard Airport,YSL,CYSL,47.1575,-67.8347,America/Moncton
North America,Canada,St Thomas,St Thomas Municipal Airport,YQS,CYQS,42.77,-81.1108,America/Toronto
North America,Canada,St-Augustin,St Augustin Airport,YIF,CYIF,51.2117,-58.6583,America/Blanc-Sablon
North America,Canada,St. Anthony,St. Anthony Airport,YAY,CYAY,51.3919,-56.0831,America/St_Johns
North America,Canada,St. Lewis,St. Lewis (Fox Harbour) Airport,YFX,CCK4,52.3728,-55.6739,America/St_Johns
North America,Canada,St. Theresa Point,St. Theresa Point Airport,YST,CYST,53.8456,-94.8519,America/Winnipeg
North America,Canada,Stephenville,Stephenville Airport,YJT,CYJT,48.5442,-58.55,America/St_Johns
North America,Canada,Stewart,Stewart Airport,ZST,CZST,55.93541,-129.98243,America/Vancouver
North America,Canada,Stony Rapids,Stony Rapids Airport,YSF,CYSF,59.2503,-105.841,America/Regina
North America,Canada,Summer Beaver,Summer Beaver Airport,SUR,CJV7,52.7086,-88.5419,America/Toronto
North America,Canada,Summerside,Summerside Airport,YSU,CYSU,46.4406,-63.8336,America/Halifax
North America,Canada,Suncor Energy Site,Fort Mackay / Firebag,YFI,CFG6,57.27583,-110.97667,America/Edmonton
